text,recommends,label,score
Who has pets with only one name?,0,neutral,0.8816366791725159
"It was very interesting to see the posts about American grade school craft materials. On my side of the pond, I was always bemused by the use of, or should I say recycling of, the humble toilet paper roll in virtually all of my children’s school craft projects. I once possessed a complete set of TP rolls disguised as anything from Easter Rabbits to Santa Clauses and many things in between. All brightly festooned with their fair share of dry macaroni and finger paint and usually glued to a paper plate (Pritt, no Elmer’s).
This always put me in mind of what Freud had to say about the origin of the creative impulse.  

This is an emu challenge. Emus will know why.",4,positive,0.5659144520759583
It's very clearly a lion mask for halloween. Duh.,2,neutral,0.5662846565246582
"Apparently in retaliation for my criticizing the emus, the NYT has now removed all my statistics.

All my times.  My averages. My streak.  Today's puzzle. All my archive solving.

Every bit of it is gone.

I'll contact support, but this can't be a coincidence.",1,negative,0.8294349312782288
If I don’t get letter boxed in one word and wordle on the first guess I feel horrifically depressed. Fortunately that hasn’t happen yet.,1,negative,0.8616974949836731
"Anguilla anguilla 

Free with your NYT subscription, you have subscribed to EEL FACTS.",4,neutral,0.6135879158973694
"This elementary school SLP thoroughly enjoyed this puzzle.  I use a lot of these crafty items when I co-treat with the OT in my building or just have fun creating while learning with my students.  I always look forward to the beginning of the week puzzles when I am confident I can solve with a minimum of look ups, and today was no exception.  I got a laugh out of 64A mainly because it grossed my husband out, he doesn't like goat cheese or that articular root veggie!    Thanks for persisting, what a crafty, fun way to start the week!!",2,positive,0.9762287735939026
"Hey emus.

I tried to write a very nice, nostalgic reply to RozzieGrandma about playing marbles.

That's all I wrote.  That and a congratulations to her.

Apparently, though, the emus thought it shouldn't be allowed.

Can the puzzle team PLEASE give us some indication of what the hell is going on concerning what is denied and what will be accepted?

The ""quiz"" from a while back was useless. There was not one poster who could relate that ""quiz"" to what happens in real life.

I want you to tell me exactly what was wrong with the post I made.

I'm sure I'm speaking for everyone one of the PAYING posters here when I saw that we have all been utterly stunned by posts simply not appearing.",4,positive,0.4206877052783966
Our PETs (definitely family members) have many names - mostly cutesy variants of their real name but still :),2,positive,0.8399503231048584
"Enjoyed the puzzle! But mostly want to brag that I got Letter Boxed in 2 words for the first time. Ever since one of y'all posted that you'd heard it was ALWAYS possible, I'd been feeling inferior.  But I didn't try hard till today. Maybe because a 7-letter word leapt right out, so I  could say ""Look, you ought to be able to find a word for the other five!""
Especially gratifying since my birthday was a few days ago and although not a ""milestone"" one, pretty darn close. Still have a few of my marbles. (BTW when I was playing marbles we didn't have a TAW. And no ring--just a hole in the dirt playground that we gouged out with our heel.)",7,positive,0.8750893473625183
"What a fun puzzle, loved it, glad you persisted!",1,positive,0.9872887134552002
"Nice puzzle, except that it is spelled ""pawpaw"" (the fruit), not ""papaw"" (Appalachian for grandfather). This threw me off enough to become the last word I filled in.",4,negative,0.4864475429058075
A pawpaw is not the same as a papaw.  At all.,3,negative,0.6213882565498352
"I can't accept PET as a family member. 
I have a dog. Nice doggie. Loyal, friendly and true. 
I have a family. Not always that nice, friendly or true, alas. 
But that doesn't mean a dog is a family member. I wouldn't really wish that on her, anyway. 
My dog has a family. I am not in it.",4,negative,0.555122971534729
"A post solve lookup on PIPECLEANERS yielded the TIL's . . .

. . .  Chenille stems for crafts! 

. . . and the Hewett and Booth company, who still make them for smoking pipes is based in Huddersfield, UK, aka ""The Place To Make It"".  

Good fun and thanks.",2,positive,0.6765588521957397
Grrrr! This time the timer kept going even when it was paused. And it added two more minutes after I successfully finished.,0,negative,0.8055700659751892
"Very fun Monday puzzle! I needed some childhood nostalgia today. Not only the crafting theme, but also the pirate costumes and sledding on snow days. Lovely to take a moment and look back.",7,positive,0.9862602353096008
"Goal Day for me! 366 day streak, meaning a full year including Leap Day! 😂",21,positive,0.926133930683136
"Ah craft project memories. I have an egg-crate-and-pipe-cleaner ant that my son made 30+ years ago. Her name is Anty, and she sits on my TV stand. 
The jar I remember at the doctor's office was full of lollipops. 🍭🍭🍭
Happy Monday!",5,positive,0.8830426931381226
