text,recommends,label,score
"I found the constructor's note funny today.

Patoot was in my vocabulary. 
Something that others might call a kick in the pants was a kick in the patoot when/where I was growing up.",0,positive,0.5721686482429504
Fun! but PATOOT?😐,2,positive,0.38202089071273804
"Loved this but even though I got the theme for some of them, I persisted in thinking that GOBI... referred to PEE in some way. I had been SO sure the fish was TARP. And no such thing: it's TARPON! But brought back memories of an idyllic vacation 40 odd years ago on Ocracoke island. My mother, husband and brother-in-law went fishing and caught something like 30 bluefish (she caught the most!). The kids (3 to 5 year-olds) helped us tempura them. The ocean was alive with tiny creatures in a way I've never seen at other beaches. is it still?",1,positive,0.8399919271469116
"Shouldn't Tricky Clues be reserved for tricky clues?  Telling us that a 3-letter answer about baggage is TSA, yet no mention of ORFEO,   GOT TO me. I mean, TSA is in every other crossword.",1,negative,0.6713982224464417
This was a ton of fun! A quick solve for me but a lot of delightful cluing even beyond the smart trick in the theme. I especially liked “Top of the order?” - I was so sure it was ABCDE and I got a good snort when I sorted it out.,2,positive,0.9804266691207886
"I suppose I will have to just watch the ""International Man of Mystery"" movies at some point.",0,neutral,0.8248358964920044
"In my browser, the boldface letters appeared raised so I thought the theme involved some trick with superscript. I eventually decided it was a red herring, but don't the puzzle folks test things on all major platforms?",0,neutral,0.7183077335357666
Wouldn't call this theme a tough nut to crack but it was definitely fun!,1,positive,0.9317600727081299
"Liked the theme clues a lot.  Didn't care for INS and felt like TATS should have indicated that it was abbreviated or ""for short"".  Otherwise enjoyed it.",2,positive,0.7049327492713928
"Delightful, whimsical, especially for a Friday solve. Kudos to the constructor. Looking forward to more.",2,positive,0.9874020218849182
"I liked today's puzzle. It was cute. At first I wondered what the bold pairs of letters were; they weren't states, they weren't from the Periodic Table, hmmm... but, just proceeding through the puzzle and getting some crosses led to the solve.

I particularly liked 3D, [Small marching band?] = ARMYANTS, I LOL'd at that one. Lot of other fun clues.

I mostly came here today though to post something I tried to post in yesterday's comments (for the Wed. HubbaDubba ChockLocka ChuggaLugga puzzle) but for some reason NYT closed those comments down very quickly, I fell asleep last night before clicking 'send' and by 9am this morning it wouldn't let me. No biggie but I felt like sharing this Charlie Parker tune!

Yesterday, @guy from Michigan said
_______

>>""What do you call place in New York to store booze? 


(A knickerbocker liquor locker.)""<<
_____________

Nice!

...and I tried to reply but it prematurely wouldn't let me so here:

_________

Becca


@guy

Speaking of New York, Here's Scrapple from the Apple

https://youtu.be/c-69SscIpC8?si=TLUuE-jaZ8PX3Ej5

Because Bird is the word




sax to the max

____________


NYT, it'd be nice if we had at least 2 days or so to add to or reply to a given day's Comments, seems kinda erratic and inconsistent. And too quick.

Kind of CD, not EZ at all, adds an LMN of annoyance to the commenting experience. Y?",4,positive,0.7265704870223999
"A tip of the hat to the puzzle writer. The wordplay in the explanation made me laugh. Had to read the theme to get it, but eh? A fun time was had, and I did it in less than half my average.",4,positive,0.9689679145812988
"That Austin Powers quote was used in another puzzle recently. I couldn’t remember it the first time, but this time I got it right away. I guess puzzles do help with memory!

I forgot TIMMY, though. (Had jIMMY for a long time.) That’s ok, I’ll get him next time.

No brain racking required for BOYD, though. I mean, it’s Cheers!! One of the best shows ever.

The Constructor Notes made me laugh.",3,positive,0.7451767325401306
"Once again the puzzle was not that hard to solve, but I couldn't make out the theme. And after reading the column I'm still not sure I get it. 

But hey, a Thursday done in under 35 minutes with no look-ups? I'll take it!",1,negative,0.8133817911148071
"What a delightful theme! I enjoyed the solve so much, so thank you thank you, Brad! I guess one of the reasons I liked it so much is that I figured out what was going on pretty early. I had filled in several of the Downs in the top, being old enough to remember ERROL Flynn, then getting PIANO easily, and also getting DAD quickly—maybe because of how much I’ve been watching Dem’s convention and being reminded of the presidential numbers? 
So after initially thinking the bold letters at the beginning of theme clues had something to do with the periodic table, I soon saw that wasn’t the case, and happily got 17A.  
One of my favorite spots was GNUS, because it reminded me of that wonderful old song, “I’m A Gnu”. Back when my husband and I were living in Highgate, London, for his job, in the early 1980s, and all of our family music was on vinyl, we had a record called “All Aboard” and we listened to it constantly with our young daughters. I just looked it up and see it’s available on You Tube and various other sites. Clearly it was and maybe still is, popular. Besides the “Gnu” song, by Flanders and Swann, there was the hilarious “Laughing Policeman”. (I could go on but I’ll spare you.) 
When our grandsons were younger (they are teenagers now) it was their favorite thing to listen to in the car. Lovely memories. Anyone else familiar with the album or “I’m A Gnu”?
Thanks, Brad, for a terrific puzzle, and for the bonus trip down memory lane. 😊",4,positive,0.9663503170013428
"Surely someone, at some point while trying to solve today’s puzzle, had this internal monologue:

“Gee, I don’t know.

But does that mean GIVEUP?",3,neutral,0.6389876008033752
"Or for more classical, far less Disneyfied images of trolls and ogres, both of which were supposed to be terrifying:

https://bitsocialmedia.com/wp-content/uploads/2013/07/Internet-Troll.jpg

https://mythology.net/wp-content/uploads/2018/08/Mad-Ogre.jpg",2,negative,0.5630553364753723
"Clever theme and pretty breezy.  See I'm in good company on getting hung up in the ANY corner.  

Hat tip to the pdf version developers: Instead of just giving us the newspaper version they went to the trouble of putting the letter pairs (ME, NE, etc) in parentheses.  Nice touch.  

Well done and thanks.",2,positive,0.9098925590515137
7D was a tough nut to crack! Finished this puzzle well below average.,1,negative,0.8476942777633667
"iamb before ABBA: a before and after coffee duh (great clue for ABBA!)

Alpha before ABBOT

IPA before DIY

mEmE before GENE

egos before TATS which led to GYMbro before GYMRAT

All quick and smooth fixes.  I did have a lil issue at the OR_EO/_AM crossing so the music was a little jumpscare for me when I tried R and it worked. 

The theme was pretty cool.  I do like themes you can figure out without depending on crosses.",5,positive,0.7467338442802429
I liked the concept and fortunately caught on fairly quickly. Really liked seeing OH BEHAVE and SO THERE in the same corner (and I suppose the latter could also serve as the constructor’s retort regarding putting ANY OLD THING in a crossword puzzle 😀).,3,positive,0.9642009735107422
"I hated this puzzle, and then I loved this puzzle!!  I worked at it for awhile, ignoring the themes and plonking in words as best I could, sure that half of them were wrong.  I felt hopelessly stuck, until i took a break and came back to it, and suddenly not only was i solving more clues, I suddenly got the theme, opening up most of the rest of the board!

I got stuck again on the NE corner, bc I’ve never seen cheers and i don’t know basketball.  My husband gave me ANDONE(he’s done this for me before too but for some reason it won’t stick in my brain), I looked up BOYD, and getting BOYTOY got everything else for me.  I really liked the clue for ABBA, especially as i filled it in confidently on the first pass, then kept erasing and re-entering it throughout the rest of the solve as I wavered in my opinion, so it was nice to have been right about it

Last to fall was PIANO/NONO, as I had typed NOgO at first and never realized to go back and correct

Thanks for a fun Thursday!!",8,negative,0.5984363555908203
"Once again, this puzzle exposed my lack of knowledge on anything opera",3,negative,0.7669690847396851
"Deb’s choices for illustrations of trolls and ogres are a modern prettied up and much less frightening version of the original critters.  I grew up on older versions of fairy tale illustrations of, for example, Grimms Fairy Tales and other Northern European and Scandinavian tales.  Trolls are usually human based but much more hairy and toothy and equipped with nasty claws and hunched over in an animalistic way.  Ogres are clearly human but large and muscular with nasty scowling faces and voices usually described as low and growling like a bear.  Not to mention they are frequently shown at a table with pots of stewed human babies for dinner.  In these they sure seem like different creatures but certainly not what anyone would care to encounter.",3,negative,0.534111499786377
"I didn’t end up having real trouble with this because I got the answer from the downs, but 22 across, “irritated”, kind of irritated me! Is GOTTO supposed to mean “got ticked off”? Feels like a bit of a reach with the uncommon abbreviation! Otherwise a fun puzzle",1,negative,0.6912807822227478
Used Check button for first time....thanks Sam and Deb.  Made it so nice to catch typos and confirm guesses.,2,positive,0.8645439743995667
"Persepolis and Zanzibar in the same puzzle? What's not to like, at least for a history geek? Actually, 62A was confusing to me, as I remembered it being the other way around. You see, the Sultan of Oman moved his capital from Muscat to Tanzania, because that was the hub of the East African slave trade. Sure, it's thousands of miles away and not even on the Arabian Peninsula, but I guess you can do that sort of thing when you're the Sultan. Tanzania became an independent Sultanate in 1861 (after the slave trade was ended) and was promptly swallowed up by the British and the Germans.

So technically 62A is correct as clued, but it's more of a re-branding than anything else. Doesn't matter anyway; Zanzibar is part of Tanzania now.",8,neutral,0.7511090040206909
I was able to call up Woody’s last name immediately— resigned to the fact that information has a permanent home in my brain but I can’t remember my neighbor’s fiancé’s name to save my life. I’ve met him MANY times. Maybe I’ll start calling him BOYD.,15,neutral,0.5987181067466736
"Hey, Deb! My mom could crack walnuts in her hand, too! She would put two in her hands or hand, and squish. We kids tried to do it; occasionally it would happen, but Mom had the magic. (She's 103 now, and those hands don't crack anything anymore, but the memories of us all sitting around the table cracking and eating while she was getting ready to bake are priceless!)",18,positive,0.8839573860168457
"Got stuck on the Northeast corner except for ABBA (and thank you for not using ""Fernando group"" or some such silly clue for that).  No idea what an ""ANDONE"" is, nor what Woody's surname was.  Had to look those up, because I wasn't getting any of the others up there.  ABBOT was clever. So, apart from the obscure trivia, a good puzzle this morning.  Got the theme with ""RUMMY"" and the others became easy to fill in.  Like others, I question whether ""OLITH"" really equates to ""OLD THING,"" but close enough.",5,neutral,0.46968594193458557
"Nice theme, Brad!",7,positive,0.9698415994644165
"Two sticking points for me:

First, I assumed that the [Blue reef fish] was a TuNa.  
This got cleared up relatively easily.
But, what's a TANG??? 

Second area of difficulty was the whole NE-corner.
Having E_E, I was sure that [What doesn't look the best naked?] was EwE, with an amusing pun on ""you"".

And is [Woody]'s last name common knowledge for anyone?

It took a while, but I eventually stumbled upon BOYTOY, and everything fell into place.",7,neutral,0.7448034286499023
"Thanks to some early comments at the beginning of this puzzle's comments, TIL that apparently other parts of the world* use the term ""toy boy"" instead of BOY TOY. (Which was a total gimme for me after getting the O's. Ahem.)

Mind blown! Now, instead of buckling down to work, I'm trying to wrap my head around that one. This is very important! Aren't these entirely different things?? 

😂

*Comments from Australia, the UK, and parts of Europe all cite utter confusion over this answer.",4,neutral,0.5966867804527283
"ANY OLD THING was worth the price of admission.  I laughed out loud.  But I expected to have another guffaw at an answer that didn't turn out to be what I expected.  I hadn't looked at the number of letters so that I thought RUMMY would be ARE YOU DRUNK? instead of ARE YOU GAME?  ARE YOU DRUNK? has the same number of letters as ANY OLD THING and therefore could have replaced GEOLOCATION -- a much less delicious answer.

But this is a cute theme -- and the apt cluing (looking at you, ""SAY WHAT?"") makes it very deftly executed.  This is a puzzle I'd give to newbie solvers to introduce them to a puzzle based on wordplay.  Easy enough that they'll almost certainly solve it; amusing enough that they'll want to come back for more puzzles in the future.  Liked it a lot.",13,negative,0.5091528296470642
"What a clever theme!

My favorite clue was one I never actually solved: the George Bushes.",7,positive,0.856137216091156
Let’s give the constructor props both for his clever puzzle and amusing comment.,42,positive,0.8993167281150818
"I got the trick early on because I started in the SE....The RU for 59A was mostly in place after a few entries.  I ended up with my brain kind of twisted around (or maybe I'm just staying up too late and then waking up too early so that I can catch up via YouTube.)

The clues on this one were hilarious at times...and I was pleased to see 'Robin Hood' in the grid.

Just wonderful, Brad Wiegmann!  Thanks for the lovely Thursday morning treat!  I needed a pick-me-up because I discovered that the deer had visited in the night, devouring portulaca, violets, and sundry plants (but leaving all the weeds)...  I had to send the solar-powered high-frequency sensor/repeller, and the deer were quick to discover that they were free to trespass at will.",10,neutral,0.664272665977478
"Hard to keep track of what day it is this week. A very nice puzzle, but, thematically and otherwise, this was a Wednesday and not a Thursday offering. Oh well, doesn't really matter.

MEdals are EMMY-AWARDS. The GObi Desert is a GEO-LOCATION. ""SAy what?"" is an ESSAY-QUESTION. And RUmmy is certainly an AREYOU-GAME. 

But not so happy with NEolith. Is a NEolith really ANY-OLDTHING? Will have to hit the dictionary, but I have my doubts. After all, ""neolith"" literally means ""new stone"". (As opposed to ""paleolith"", which means ""old stone""). So my guess is that a ""neolith"", if nothing else, must be something made of *stone*.  

OK, it's a crossword puzzle, and I'm being pedantic. 

Lots of nice vertical entries here: CAMISOLE, ENIGMA, ARMYANTS, GYMRATS, ORFEO, GAMETE, NORSEMEN.

And ""Premier couple's retreat?"" for EDEN was very cute.",6,negative,0.47675347328186035
Very neat theme and a couple of the clues were so tough that I got the answers through crossers and had to read this article to work them out (eye and abbot). Excellent puzzle,8,positive,0.9496416449546814
"I concur with Deb's question: Do trolls and ogres really look alike?  If you click on her links to images, they really don't.  As a kid, I had a bunch of troll dolls like the one she pictured and I made little outfits for them.  Still have them somewhere in storage.

But I guess we needed a new clue for OGRE since it appears frequently.

Fun puzzle today!",11,neutral,0.6665323376655579
"Back when I lived in the woods of piedmont North Carolina we had a stand of walnut trees.* One season I gathered up all the hundreds of walnuts to try harvesting them. They come off the tree covered by a thick, rubbery, green rind, like mean little tennis balls. After letting them dry out for a while you run them over with your car repeatedly to start trying to remove that rind. Getting to where you have the shells we see at the store is a hard process. Getting the shells open without getting little bits in with the nut meats is a hard process. They are truly hard nuts to crack! I never tried again.

* Walnuts send a hormone out from their roots that causes other plants to stop growing, chemical warfare. So they grow in groves that have no understory to speak of.",14,neutral,0.7306788563728333
Any old thing worked fine for me!,4,positive,0.8616216778755188
Lovely puzzle. Streak hit 1000 today. Solving each day has become an essential part of my identity.,18,positive,0.9833680987358093
"Really enjoyed the cluing - I had to use both wits and knowledge to get the fill. Fast, though - now I have no excuse but to get to work!",2,positive,0.9712756872177124
"Fun, breezy Thursday. After briefly wondering what sorts of awards they offer in Bangor or Augusta, caught on to the theme pretty quick. Almost had to run the QWERTY at PEDI/DAD, but clicked at the last second.

Who needs a player piano when one can have a whole player orchestra? https://www.youtube.com/watch?v=px4GrLWKI-8
Was Orfeo Euridice's TOY BOY?

(This is one of the weirdest videos I've come across in eons. The music doesn't start until 32""--of a 64"" video. I only wish it were longer, and less grainy. c/o the Logos Foundation, of Ghent, Belgium: https://www.logosfoundation.org/index.html)",4,positive,0.7357755899429321
Did anyone else think 59A was going to be ARE YOU drunk?,9,negative,0.6800886988639832
"tootsie and PATOOT, never heard of either. the rest was fun though!",4,positive,0.7980225682258606
"Most of the puzzle was smooth and painless, but I got stuck in the NE corner. I had GEOLOCATION and GOTat, but nothing else. I finally cracked it with the crossing of ABBA and ABBOT, which allowed me to remember Woody's last name and fix my mistake with BOYTOY. 

I'm glad Deb explained 7D DAD in the column, I got it with crosses but was stumped by the clue.

The constructor's notes made me laugh, and wonder if the entire puzzle and theme was constructed around ANY OLD THING.  😆",8,positive,0.5600031018257141
"I got the theme relatively quickly, so the those answers got filled in right away. But then there was the NE, my undoing. 

I may have heard of BOYTOY, but it didn't occur to me. ABBOT was an easy fill, but having never watched Cheers, and knowing nothing about basketball (yet I filled in ANDONE, and also the rhyme scheme) made me to walk away from that NE corner. Hanging my head in shame. So close.",5,neutral,0.5440602898597717
Playing with words and letters to come up with a fun Thursday puzzle and theme.  I thought the difficulty level was just fine for a Thursday.,15,positive,0.9278606176376343
"Ah, a language quirk puzzle, which I love, and Brad is so good at pulling these out of the ether.  

Let me remind you of his last two puzzles (spoiler alert if you haven’t done them):
• 6/19/24 – He finds “a + b” clues that perfectly match their answers.  Such as: [Wait + see] for STOPWATCH, and [Hit + run] for SLAPDASH.
• 3/6/24 – Like today, he plays with alphabet letter sounds.  Two of the theme answers: [Nicholson and Nicklaus, e.g.?] for ONE EYED JACKS (each has one ""i""), and [Søren Kierkegaard and Chris Isaak, i.e.] for DOUBLE AGENTS (that is, double-a gents).

Wow!

Today, when I uncovered my first theme answer (EMMY AWARDS), my jaw actually dropped a bit at how marvelous it worked with its clue.  I equally marveled at the other theme clues/answers.

When I marvel through a puzzle, it has more than done its job.

Another theme plus: freshness.  Three of the theme answers are NYT debuts, and the other two have only appeared once in the Times puzzle.  That’s a popping theme!

On top of that were lovely serendipities: 
• Five palindromes (ABBA, EYE, HEH, GAG, DAD). 
• Six four-letter semordnilaps (BOON, OGRE, TATS, GNUS, YARD, TANG).
• Speaking of which, a lovely Golden Age of Movies meld with ERROL (Flynn) and its semordnilap “Lorre”. 

Keep ‘em coming, Brad, please. Your puzzles charm.  Thank you for a splendid outing today!",47,positive,0.9497390389442444
"Well, one of my oldest friends, EMMY, is
only called that because her name is 
Mary Ellen.
ME.

So, the NW opened this puppy up right away!

Some great ones.
ENIGMA, BOYTOY, DAD…

Smooth but fun!

Thank you!",16,positive,0.8681827783584595
"So…
Will Keanu Reeves take any old role? (pretty close together on the grid for a duo-neo).

[Tootsie treat?] took too long to roll over for me - fun clue.
Maybe a [Tootsie roll] is a skateboard?

And for our columnist:
Do trolls and ogres really… any(old)thing?",7,neutral,0.7512348294258118
"Fun puzzle. Typical slow start for me, but catching on to the theme was a big turning point and I actually ended up a bit under my Thursday average time. 

Puzzle finds today were inspired by a search for GNUS. Figured there had to be some homonym tricks there somewhere and... yep - more than a couple of times. One of the puzzles was a Sunday from September 3, 2006 by Lee Glickstein and Ben Tausig with the title: ""Triple Play"". Some theme answers in that one: 

KNOWSFOURGNUS
BAREINNMINED
MEATBUYCHANTS
BORNETWOLOOS
CZECHBIMALE
YULEBEEMIST

Don't recall seeing anything quite like that before. Here's the Xword Info link: 

https://www.xwordinfo.com/Crossword?date=9/3/2006&g=23&d=A

I'll shut up now. 

..",11,positive,0.9103886485099792
"Time was 10% less than my average, but the tang/nono crossing, the orfeo /ram crossing, and the NE corner, all caused me some trouble, so it did not feel like that easy of a puzzle to me.",4,negative,0.8209729194641113
"Fun but fast.  Nice clue for ENIGMA [Tough nut to crack].  

The constructor note made me laugh.",13,positive,0.955332338809967
I really enjoyed this whole fill. The theme answers felt like a Sunday in their conceit. Very pleasant company while nursing a baby at all hours. Thank you!,10,positive,0.9827916026115417
"Tough one for a Brit today; took me longer than usual. Main issue for the longest time was tOYbOY - knew it couldn’t be right but the crossing letters suggested it was until my wife, having had books published in the US and having gone through the editing process for them, set me straight. Otherwise maybe a couple too many trivia clues; I found the tricksy ones satisfying so no complaints there.",7,negative,0.6543440222740173
"Love Friday difficulty level, but did not enjoy this one. The magic is in getting that lightbulb moment when you figure something tricky out, but instead a lot of these clues feel a bit cheap. It’s easy to make something difficult by inventing a borderline incorrect or nonsensical meaning.",2,negative,0.8276823163032532
TIMMY was more of a Lassie follower …,8,neutral,0.7498666048049927
Seriously though.. how many RIVERS are there???,3,neutral,0.5932626724243164
"Fun and pretty easy. Once I got the theme, the answers filled themselves in, but they were satisfying.

Loved BOY TOY, liked DAD, did not love PATOOT or ON AUTO.

Thanks!",7,positive,0.9578377604484558
Ahem a young male lover is a TOYBOY not a boy toy. Just sayin.,6,neutral,0.7133960723876953
"Minor frustration with theme clues. 

Playing in low light with screen dim the bold letters only became evident as sun came up. 

Also a tad US-terminology centric but it is the New York not Old York Times.",4,negative,0.5946907997131348
"The idiocy of BOYTOY vs. TOYBOY.

Otherwise, a super fine Thursday!",2,negative,0.3822304904460907
I really wanted 52D to be TED…,9,negative,0.5650545358657837
"Top of the Order was penciled in ""At Bat"" not ""Abbot"" originally. Been watching a lot of baseball lately.",22,neutral,0.9044700860977173
"Question: were there xwords before there was a TSA?

How did that work? Like, empty spaces awaiting a federal agency?

Is there a fine or a punishment for publishing a puzzle without a reference thereto?

Also: note the recurrence of ARMYANT. Another bit of evidence for my theory of the origin of these constructions …",12,neutral,0.8422866463661194
"Brad Weigmann, wow-mann. RUserious right neow. Fantabulous puzzle! I got my IONU",7,positive,0.9787219166755676
"Fun puzzle! You can give me more of these NEminute.

Thanks, Brad!",7,positive,0.9730892181396484
