text,recommends,label,score
"Also a personal best for me!! 2:30, down from 3:00. :)",1,positive,0.9711098670959473
Thanks for a relaxing puzzle that didn't cause me brain fuzz.,2,positive,0.8367246389389038
"My new personal best time for a Monday -- and a delightful way to get there. Thanks, constructor!",2,positive,0.988739013671875
"I had to go back through the down clues to find the one about 1970's.  I got most of this puzzle w/o downs.  On that final run-through I noticed that my own city is the last down! 

I couldn't tell you about the difference between Miami and Miami Beach.  I've never been to either one.  But there is a huge difference between Palo Alto and East Palo Alto.  The former is upscale neighbor to Stanford University (which is it's own entity--not in PA).  The latter was formerly the 3rd world city of Silicon Valley, but becoming rapidly gentrified.  It is a different city in a different county than Palo Alto.  

So slight changes in names can make a big difference.",1,neutral,0.6927124261856079
"A new Monday record for me, 3:43!",3,positive,0.8766350150108337
"*Almost* accomplished my goal of completing the puzzle in one pass, doing all across answers in order without skipping a letter, but I got overconfident and put TORN instead of TORE. Oh well, maybe next time.

And it was a good puzzle, too. I like to have a well-constructed easier puzzle to start the work week off with after the tough late-week ones.",2,positive,0.5478940010070801
"So yesterday Bob T. from New York,NY linked a pretty remarkable video from Jonathan Coulton who wrote a song in the style of David Bowie about the first dog in space. I sent him a reply which just now posted (!) so I copied it below in case he circles back. Also put a link at the end in case anyone missed video yesterday.

@Bob T. 
Wow, just wow. Thanks for your post.

—  —  —   X

—  —  —  —

—  —  —  —

—  —  — —
See: https://tinyurl.com/mu64b8a4",4,positive,0.7822956442832947
What a super cute theme. I actually giggled a little lol.,5,positive,0.9853357672691345
"But for the fact that I stumbled on Spanish spellings a couple of times in this one (it’s LOS, not LaS, and NUEVE, not NEUVo) I might have had a personal best. As it is, I merely nearly tied my current PB time of 4:21, at 4:22. Oh, well!",2,positive,0.6271002292633057
"I didn't roll my eyes when the theme was fully revealed... I said (vocalized - out loud in a semi-judgment free zone), Oh. My. God. I loved this puzzle!",4,positive,0.9519110918045044
"In crossword related news, the most recent episode of Taskmaster (Series 17, Episode 6) saw a special prize task entry from contestant Steve Pemberton.

He had constructed and seen published the Guardian’s cryptic crossword for the day of filming of the episode. Cryptics have uncrossed squares, letters that are only part of one rather than two answers. The uncrossed squares in his puzzles spelled out, in part:
“Greg, please give Steve all five points.”
Steve got the five points for it. Maybe somebody can link to the actual puzzle?
Just one of those rare moments when the real world intersects with crossworld.",4,neutral,0.7114344835281372
"It’s faster to solve in the app, but sometimes I like to print out the puzzle and do it on paper, which I did today. I’ve decided that it’s only enjoyable to note my time on Mondays. The rest of the week I’ll play in the app for the convenience, but don’t care about the time.",3,neutral,0.6443433165550232
