text,recommends,label,score
"No idea I would be sitting at my desk dancing in my chair to Changes while reading about todays puzzle. Good think I work at home. That was a treat! Side note, my first ticket to a Bowie concert was $8.",1,positive,0.9399347901344299
"I never heard any of the theme songs, or I did, I certainly don’t remember any of the lyrics.

Annoying puzzle.",0,negative,0.8172414898872375
Wonderful puzzle! Will someone please explain 67A?,0,positive,0.9712470173835754
Can anyone explain 64D?,0,neutral,0.7540401220321655
"IRONIC instead of ICONIC gave me LURID instead of LUCID, and it made perfect sense to me.",1,positive,0.5147285461425781
"Loved this puzzle. Not since the one a few months back that featured the word “shoegaze” (my favorite music genre ever) have I nerded out with such delight. I am a straight-up fanatic of Bowie, the Kinks, and the Who, and mammoth box sets containing all three of the featured songs grace my shelves. By the way, it’s definitely LA not LO. The editors got it right. I also love Lady Germanotta. Who doesn’t? Poker Face is an earworm. Great puzzle - made me sing and smile!",8,positive,0.9769288897514343
"Lots of fun! The only themer that gave me trouble was the Lady Gaga song. And even though I have read “War and Peace” (honest, in grad school, taught by a Russian Lit prof and focused solely on that one work, and one of my favorite classes)—as I was saying, I really should have known PIERRE right away but because it took awhile, that SE corner was my last spot to fill. Thanks for a terrific puzzle, Daniel Mauer.",6,positive,0.9114071726799011
Ain’t NO way that is right about the Kinks song- why would they say “la” when spelling a name that starts with “LO”? just went back to listen and it is Lo Lo Lo LOLA. Anyway- fun puzzle today. And I’ll continue saying LO-la like I have been for several decades!,1,negative,0.5427685976028442
"These songs baffled me at first, though eventually my memory dredged them up.  Only one I knew right away was Lady Gaga.  Kind of fun but made the puzzle hard if you didn't know them.  I still don't know what CODA stands for, thought it was the end of a verse or music piece.  Glad to have a few easy fills like hemoglobin and italic.  Had popart for the warhol clue, and I don't think evil geniuses have lairs, I think they could do better than that as geniuses.  Still, beat my average, no lookups.",3,positive,0.43411508202552795
"A lot of sparkle in this musical puzzle; loved it! (And even pulled Lady G’s song out of some dusty corner of my brain…)

How about a nice trip to K-K-K-K-K-K-Katmandu, emus?

(And welcome back to Deadline and Helen W!😊)",6,positive,0.9796718955039978
"Off topic, but I've decided I need to watch War & Peace.  I have several options on Prime Video:  1956 (208 minutes), 1966 Parts  I and II (146 and 97 minutes, respectively), 2007 and 2022!
Any ideas?
Much appreciated.

TY!",3,neutral,0.6291554570198059
