text,recommends,label,score
"Hmm, what's up with Friday 7/19/2024?

I'm getting ""comments are closed""....

Confused emus.",0,neutral,0.5043275356292725
"Ah, like others I was slow picking up on the thematic connection of the top-row entries. I liked the puzzle well enough before noticing, too. Such a brilliant little puzzle box—more like this, please!",2,positive,0.9501222968101501
Brilliant puzzle - feels great esp once u get the theme,1,positive,0.9886550903320312
"Loved it! For a while I thought it was car themed because I wanted it to be “JESUS TAKE THE WHEEL”.

I don’t drive much, obviously.",0,positive,0.890845000743866
I loved this puzzle! Great Thursday!,0,positive,0.9887899160385132
"ackchually, tetanus is the bacteria and lockjaw is the symptom (trismus)",1,neutral,0.5182194113731384
"Loved this one! I'm from Indianapolis, so I caught onto the theme pretty quickly -- I knew it was STARTYOURENGINES somehow. Thanks for a great puzzle, Kareem!",1,positive,0.9859720468521118
"As others may have already noted,""star"" actually does make sense, when read across the top with the other two entries: ""comet"" and ""nova "".",3,neutral,0.7425065040588379
Brilliant puzzle! So fun!,4,positive,0.9851986765861511
"I blasted through these spaces in a mere minute short of my PB time.

Having the T in comment also the be next in line for 1A gave me pause but other than that it was just a matter of finding where the endings went, it being clear that there were no rebuses involved.

Thanks Kareem.",2,positive,0.6922105550765991
"Longie but a goodie.

Took me a while to fill it all in! I was gonna put
“Start” in a rebus of it’s own before YOUR ENGINES
even though I had COMET OJESUS MOMENT right
and I saw they were supposed to be pairs. I thought NOVA(all great jokes, Kareem:) was maybe slang for NO VACANCY so then didn’t know what to put for _C__CY but the blank clue should’ve tipped me off. You fooled me as I expected the pairs to be closer to each other.

Liked the ASTRONAUT in the middle as well as the look of the grid! This looked hard to construct.

Funny I thought I read something yesterday about a WORMHOLE, almost as though I’d accidentally read today’s Wordplay. But I don’t think I did.",2,neutral,0.627038836479187
"If passionate responses are a sign of art, then Kareem Ayas has created art in an unexpected space. Kudos, Kareem!",3,positive,0.9743326902389526
"Enjoyed the puzzle, but aaugh, my streak broken by GAG where GAB gift crossed with Brest. I could not figure out where I went wrong. I thought it might be something about the theme, but I had that figured out. GAG.",3,negative,0.5729069709777832
This was fun :D  Thanks Kareem !,1,positive,0.989325761795044
"I enjoyed this one a lot. It took a few seconds of ""what do I do now"" at the end but eventually I connected the right wormholes.",5,positive,0.9554049968719482
I got the wormholes easily (Jesus was a little harder because i had never heard that before) and they were fun. What sucked was the GAB gift….. hello?? Gag gift??,1,positive,0.6517733335494995
I thought a TOOTOO is what a ballerina wears.,5,neutral,0.8456063866615295
"I loved it!! Theme was cute, was challenging but still able to complete without looking anything up, and was four minutes below my average Thursday!! 

I took a few hours break between completing it and then when i came back the wormholes really clicked into place and was able to finish everything out.  The top middle section was hardest for me and was the last wormhole i filled too, so it was super satisfying to get it in the end.

I also really like seeing OVA above the portal for CANCY which almost fills out the answer itself, very cute",2,positive,0.9729952812194824
"Ani is plural for anus.  This should have been worked into the wormhole theme, in my opinion.",1,neutral,0.6160300374031067
"Wheeee! That sure was a fun one! 

Loved the WORMHOLE theme and caught onto it fairly quickly after I got that one—and once I could see the YOUR ENGINES with a blank letter atop it. Really cute! 

I'm getting better at deleting what doesn't serve me, such as sin instead of ERR, and at trusting that though I didn't know what exactly was going on at first, I could work it out if I just keep at filling and not worrying about the trick just yet. That may not always be the case for me, that I can work it out myself, and that's okay too, but it was the case today! 

Only problem was GAg instead of GAB, since I didn't know BREST, GREST seemed reasonable. Got the Horsefeathers or Phooey response but still, a nice unaided solve once I figured out the it could maybe be GAB. 

HUZZAH!",5,positive,0.9424664378166199
That was the exact right balance of frustration and satisfaction. What a fun puzzle!,9,positive,0.972601592540741
"It really does not make much sense! What engines are we talking about since wormholes don’t have engines per se and if an engine is sucked into a wormhole I expect it would disintegrate in no time 

What a waste of time! I had no trouble doing the puzzle but CANCY MAKES NO SENSE! ONE BIG JOKE!",2,negative,0.8912191390991211
"As always, the ""-"" clues dumbfounded me. I can now see the connection between ""STAR"" and ""YOURENGINES,"" but I can't connect ""CANCY"" to any other word. Argh.",4,negative,0.8148351311683655
Tricky and enjoyable!  Really good one.,4,positive,0.9802573323249817
"Fun device, quick solve. Thursday's are my favorites.
Thanks!",1,positive,0.984611451625824
