text,recommends,label,score
Today’s Crossword had an erroneous clue…31D there is no yeast in sourdough starter.,1,negative,0.5491117835044861
"i really enjoyed the theme but these clues were real stretches for a tuesday. tincts/aper/natter/ecru?? this felt forced and pushed out the door before it was ready for the limelight. great idea, fell short on execution.",2,positive,0.41598376631736755
"An ingredient is something that is added to make a dish. Yeast is not an ingredient of sourdough starter, as it is not manually added.

Pedantic yes, and I’m not sure why I care, having murdered several sourdough starters, including Kevin, the Son of Kevin, and Kevin’s revenge.",1,negative,0.4894191026687622
"160 comments and no one has mentioned the connection between 43A (Usual heir in patrilineal systems) and 10D (Biblical twin of Jacob)? Michèle Govier deserves credit for making ESAU actually relevant, instead of being a dismissable bit of crosswordese:

Jacob and Esau

The sons of Isaac, who was the son of Abraham. As the eldest son of Isaac, Esau should have inherited the covenant with God that Abraham had passed on to Isaac. But Esau traded his birthright (inheritance) to his younger brother, Jacob, for a “mess of pottage” (a meal of stew) when he was too hungry to consider what he was throwing away. Jacob also cheated Esau out of their blind father's deathbed blessing by impersonating him, a deceit prompted by their mother, Rebecca. The feud between the brothers ended many years later in a joyful reconciliation.

https://www.dictionary.com/browse/jacob-and-esau",0,neutral,0.7606874704360962
"I didn’t see the theme until I had the puzzle all filled in, but that didn’t lessen my enjoyment. Thanks for the fun, Ms. Govier, and a special thanks to Sam for the very funny “flames on the side of my face” video.",3,positive,0.9199123382568359
"Clunky puzzle with some bad clues. I'm sure I'm repeating what others have said, but:
APER? SPRIER? ANISES? Yikes.
""Auto setting"" would have been a subpar clue for STREET even _with_ a ? ""Self-care?"" for EGO? Come on. EGOISM or EGOTISM, sure, but EGO is too stretchy.

Finally, since when is YEAST an ingredient in sourdough starter? This clue is just plain _wrong_.

If we define ""ingredient"" as ""one of a list of items required to correctly make the recipe,"" then yeast is the one thing that is NOT an ingredient in sourdough, because it is understood as ""commercially cultivated yeast"" (aka instant yeast) in baking recipes, not the wild yeast that is present in everything, which inadvertently becomes the raising agent for traditional sourdough. I'm sure one of you ""defenders"" can pull up some more complex (usually pro bakery, volume-oriented) recipe that includes instant yeast AND starter made with wild yeast - I've seen and used a couple myself - but the very distinction of sourdough is that the dough ferments (for a much longer time, because it is necessary) using wild yeast, NOT instant yeast that can develop in an hour. 

To summarize: if you want sourdough in a home setting, yeast is the one thing you are _specifically_ not adding separately, because it would make the ""sour"" part of ""sourdough"" harder to achieve, therefore it would be _purposefully_ absent from an ingredient list. 

Why not just ""frequently used dough ingredient""? On a Tuesday, zero problem with that.",6,negative,0.7932970523834229
"For those of you who are unfamiliar with the term 'NATTER', it rose in popularity after Spiro Agnew described Nixon's critics as 'nattering nabobs of negativism'.  While I didn't like his politics, show me a politician today who could turn that phrase.",5,neutral,0.6115739941596985
"Oh... one more late puzzle find (hey - it's what I do), vaguely inspired by some conversation about CAPN.  This seems like it would have been a quite amusing puzzle to work out. Anyway - a Sunday from October 9, 1994 by Brant White with the title ""Promotions."" 

One clue/answer example: 
""Side door, perhaps?""
CORPORALENTRANCE

And, the other theme answers:

GENERALMUSTARD
SERGEANTPUNISHMENT
FIELDMARSHALSTRIKE
COLONELLEAGUER
MAJORSCOURAGEOUS
LIEUTENANTPEPPER
CAPTAINGOVERNORS

..",3,positive,0.6831362247467041
"I thought hard for a Tuesday, been working through a Weds book and think with fill like tincts, agate, breadfruit, this would fit in. 

Liked the theme. Got aper and otoe so at least my crosswordese is developing slightly. 

For 13A, is there anything that shows it should be abbreviated? Eventually got it as CAPN but I hesitated as it thought it needed to be a full word.",3,positive,0.6614592671394348
"A delightful puzzle. Thanks, Michele.

I might have nitpicked about the plural ANISES, yes it's in the dictionary but whoever says that, and about the broadcasting TEASErS, 
but ya gotta expect some WIGGLE ROOM in crossword cluing.

Anyone else think Mel before MONT Blanc?",2,neutral,0.4590092599391937
It took just short of half an hour but I still managed to finish a Tuesday properly. It might have taken me somewhat longer if those circled letters hadn't been there to provide useful crosses.,7,positive,0.5112261176109314
"Peas are not ""ingredients,"" they are a singular ingredient. Now I'm imagining a recipe that calls for one individual pea.",2,neutral,0.7540134191513062
"I thought it was a pretty reasonable Tuesday. Well over average time for me though because I always want to spell SINO as cyNO. Which I did at first before correcting it to cINO and eventually (after much fly-specking) to SINO. KETOSIc ending in a “c” sounded fine to me (like diabetic).

My other problem was misreading the revealer clue. As someone who works on planetary spacecraft missions, perhaps it is understandable that I missed the “to” in the clue and thought they were looking for a “space maneuver”, of which there are various kinds that spacecraft can do 🤓



.:.:.:.",4,neutral,0.5181960463523865
"PCP is bad, PCB is bad.  confusion between these two cost me a delay of 30 seconds. Oh well solve and learn!",3,negative,0.9391680955886841
the PSAT is actually taken prior to junior year. (the PRE SAT). the SAT and ACT are taken by juniors and are the official college prep exams.,4,neutral,0.940523087978363
"Wow, looks like a lot of folks here learned to make sourdough during the Covid panic. I had heard that was a thong.

It blows my mind that GIBRALTAR is still a British territory. Are they worried about another Spanish Armada?",3,neutral,0.43561992049217224
"I thought the theme reveal was quite cute!  I like a silly little theme like this; it doesn't detract from the rest of the puzzle, and it adds a bit of extra fun for me to think about.",9,positive,0.9764063954353333
"Strands #58
“Pour it on”
🔵🔵🔵🔵
🔵🔵🟡

The title doesn’t work for me. And I learned that I don’t really know how to spell a couple of words.",5,negative,0.7658732533454895
"Whoa! 

Late puzzle find, vaguely inspired by a search for TICK. A Sunday from June 23, 1974 in which the answer TICK (by itself) occurs 3 times, and TOCK also appears 3 times and TICKTOCK is an answer 4 times. Some other theme answers: 

GRANDFATHERSCLOCK
NINETYYEARSONTHEFLOOR
WHENTHEOLDMANDIED

And there were others. 

Here's the Xword Info link:

https://www.xwordinfo.com/PS?date=6/23/1974&g=44&d=A

I remain puzzled. 

..",4,neutral,0.7741039395332336
“Auto setting” should 100% have had a question mark at the end,13,neutral,0.6005697250366211
"I love working on a puzzle and just knowing that the comments here are going to be spicy. ;)

I thought the theme was cute but some of the puzzle word choices were cringeworthy. TEMPI,  APER, SPRIER made me grimace. Got it done though! Thanks for puzzling!

Onward to Wednesday!",8,positive,0.9050830006599426
"I was just sure we were looking for CHAIRS or something. 
And   ""S-ree_"" had to be SCREEN, so I was misdirected for a bit, until the island north of the Philippines got iin the way...
Trickery at 21D, too.

ELBOW ROOM, LEBENSRAUM, what th'?

TINCTS...hmm.  I use TINTS or TINGES.  The practice of INTINCTION during Holy Communion...  (SamE never allows more than TINCT, and the Bee is allergic to S....)  

More than the usual Tuesday, I'd say.  Nice.  On with the day.",7,neutral,0.6730649471282959
This theme makes no sense. What a meh puzzle. How I wish we could just get rid of all the stupid gimmicks.,3,negative,0.9487738609313965
