text,recommends,label,score
A delight! Just the thing for this evening.,0,positive,0.9818539619445801
Some of the most sparkling clues I’ve ever seen. Idris Elba? Sod? Well done!,7,positive,0.9768799543380737
"re: the Mini: what, it's not Christopher Xolax ?",1,neutral,0.7271616458892822
"What could I possibly add to this chorus of praises for a wonderful puzzle!? I, like most of you, absolutely adored it! Or did I adore dit!? No, no, no, that doesn't work! I'll leave it to the constructor!

The overall charmingness aside, anything that includes the ever able Idris Elba, is a good thing in my book!! Not to mention my very youthful very mad crush on Pierce Brosnan in Remington Steele, which I had never missed. I tried to watch a couple episodes a few years ago and it was a bit painful, to say the least. I'd prefer to cherish the memories than ruin them, so I stopped watching post haste.",16,positive,0.8274328112602234
"Feeling befuddled and silly after solving this one?

PUZZLEDAFT",5,negative,0.740283727645874
"I solved the revealer first for this one so I had fun with most of the theme answers. With all the rain in LA the past few days I mistakenly incorporated rain into the CHIMEDIN answer…twice. I also had FORmED which left me trying to figure out why EmpTInEsS was a kitchen. Once I deleted that whole word I was able to straighten everything out.  This might be one of my favorites. Not too hard, not too easy and a really fun theme!",7,positive,0.8729978203773499
"Loved today's puzzle! But I have a minor correction: ""Positive Instagram responses"" technically isn't ""likes."" Instagram uses a heart for it's affirmation, not a thumb's up like Facebook, so shouldn't it be ""loves""? It wasn't a stumbling block for me as it was easy to see that ""loves"" wasn't working, but I can't help but be a nitpicky curmudgeon. :-)",1,positive,0.856151282787323
"Hi -- I'm relatively new to solving crosswords and can't say I've learned all the rules yet (I've been taking a learn-as-you-go approach). 

I'm a bit confused by a statement in today's Wordplay. What does the writer mean by ""... since there are no spaces in the grid...""? Is grid spacing a type of crossword construction technique/cluing that can hint at the tense or number of words in a clue's answer? Or am I misunderstanding this statement?

I tried to Google for this and even just looked up the NYT article ""How to Solve the New York Times Crossword"" and don't see anything related to grid spacing or how it impacts a clue/answer.",1,neutral,0.7051617503166199
the reveal was the best!!  witty wonderful puzzle kudos!,7,positive,0.9905456304550171
Very nice puzzle. Found it was very important not to write in MAIM for correct MAUL.,6,positive,0.9270002841949463
"Just delightful, from start to finish. A very pleasant surprise for a Tuesday puzzle. Thanks, Victor Barocas!",8,positive,0.9890033602714539
"Interesting theme, and some *very* nice long vertical entries.

FORGE DALLIANCES  /  FORGED ALLIANCES is especially clever.

Sadly, the revealer doesn't really make much sense. ""Change a map of southern England?"" is okay for MOVE DOVER. But MOVED OVER  is not okay for ""what you need to do to the answers to the starred clues"". It reads like gibberish.",1,positive,0.6343539953231812
"I loved the nostalgia factor of Raisin bran, Candyland and (Remington) Steele together in one puzzle. Growing up in the 80's!",8,positive,0.9732581973075867
Such a lively puzzle! Rare for the fill to be as fun as the theme/revealer but this was a joy from start to finish,11,positive,0.9836263060569763
"Again, perhaps, but has anyone ever seen a photo of the Harry Grindell-Matthews clock face in the clouds... I mean, an actual pic of the clock?

emu food
more emu food",3,neutral,0.8803964257240295
Loved this!  More inspiration...,6,positive,0.986645519733429
"I laughed out loud, and then quite unconnected I heard at the same time that the Appeals Court declared Trump not immune from prosecution. Oh! What a wonderful start to the day. I don’t have to give up hope!",34,positive,0.9512028098106384
"I zoomed through this puzzle late last night, getting the gold star in about 2/3 my average Tuesday time. None of the themers made sense, in that ""they're real words and vaguely plausible"" way that's not that infrequent nor unfamiliar to me. Plus, I solve on my phone, so no amount of sleepy squinting was going to help me out in that department!

Of course, a little daylight and a fair amount of caffeine this morning displayed the awesome cleverness in all its glory. LOVED this ONE!

I adored the already oft-cited clue for IDRIS. Also the one for fellow actor EMMA. (Teenaged me was gaga over Remington STEELE, but that show did *not* age well -- like so much from that era. Feels like EONS ago!)

Also ""Lost steam"", ""Recovers some yards?"" and the clue for SANTAS, among others. Very clever clueing yet Tuesday-appropriate: that's quite a feat!

Congratulations on a terrific puzzle!!",12,neutral,0.4598368704319
"While I solved the puzzle pretty quickly and figured out the basic revealer, I have to thank Sam for giving me the deeper understanding of MOVE D OVER.  Awesome puzzle, funny, and interesting.",11,positive,0.9790765047073364
nice puzzle but i had never heard of a spice drum so i Googled it. evidently it’s how factories add spices to snacks and nuts and things. so it does exist but i wouldn’t say it’s a “common phrase”. still fun tho 😀,1,positive,0.7759971022605896
Very enjoyable .  Movedover gave me a particular chirp of joy,6,positive,0.9872837066650391
Just chiming in to say this was one of my faves. Well done. It went from frustration to Aha! the way the best puzzles do.,20,positive,0.9768118262290955
"If Victor wouldn't let me have a SPICE RACK, I decided, I'll just go play somewhere else.  So I did 56D, 55D, 54, and then Zipped up the Across clues...to reveal the clever trick!  
Our wind CHIME is out there gently playing tones...but the recent storms meant there was quite a DIN some of the time.  (This CCRC retirement village has a lot of rules, including No Wind CHIMES.  Hah!  Practically every balcony in the apartment wings has them hanging, and ditto back patios in the 'garden homes' like ours.)  Rules?  We don't need no stinkin' rules!

Oh, the puzzle.  
If it's a real match, is it a mere DALLIANCE?
A whole DRUM...wow.  Even a keg of SPICE is a bit too much....
AISLED????  
A Dear John letter means, ""It wasn't LOVE; it was a DALLIANCE.""
....and for 29D I really did want ARMADILLOS.  OH, WELL.

Would you be surprised to know that snakes like earthworms?  I had a garden buddy with a blunted tail who learned to hang around when I was weeding flowerbeds.  'Rupert' (yes, that was his real name) would alert as soon as I tossed him a worm, then grab and gulp it down.  Afterward, he would wipe his lips on the bark mulch in a dainty manner--fastidious!  He disappeared after about 3 years, but I remember him fondly.",16,neutral,0.6015470027923584
"""I believe that the fundamental message of the puzzle should be “Look how smart the solver is for figuring this puzzle out,” not “Look how smart the constructor is for constructing this impressive puzzle.” So I hope that solvers got a mini “Aha!” moment from the theme entries, and that they enjoyed solving the puzzle as much as I enjoyed making it.""  -- Constructor Victor Barokas

Amen, Amen, Amen, Victor!!  From your lips to God's ear, as they say.  And, yes, I very much experienced both aspects of your last ""I hope"" sentence.",18,positive,0.931419312953949
Great theme!,5,positive,0.9790367484092712
"AISLED thing, duh duh dah dah duh duh
You make my heart sing…",18,positive,0.9013696908950806
"Loved this puzzle! Best Tuesday in years. So playful -- and with such funny and offbeat themers.

They supplied a welcome level of puzzlement that I wasn't expecting so early in the week. I fell completely for the first themer, SPICE DRUM. ""They make spice containers that big?"" I wondered. ""Gee, my spice containers are really small. Do I not have a SPICE DRUM because I'm not much of a cook? Or is it because my NYC apartment kitchen is too small to accommodate one?""

I still hadn't completely figured out the gimmick at LOVE DONE for the gist of a ""Dear John"" level. ""Gee, what an usual way to put it,"" I thought. ""But I suppose, when you come to think about it...""

The parsing aspect dawned on me at FORGE DALLIANCES/FORGED ALLIANCES. I went and re-parsed all my previous answers before moving on to complete my solve.

MOVE DOVER!!!! What an inspired revealer and how wonderfully clued. And so funny.

An enormously entertaining puzzle that has to have been FORGED by a wonderfully playful and inventive mind. Really nice work, Victor!",16,positive,0.93580162525177
"Wonderful puzzle! The ambiguity of parsing multi-word answers in a crossword puzzle can be such a source of mystery, it is a real treat to have that leveraged as a fun gimmick.",13,positive,0.9658005833625793
"Victor, one day I will finish the Ada Cross puzzles.

And, I frequently get junk emails referencing ED.  I am not sure those notes are related to this puzze.

Managed to misspell raisin but otherwise....

Thank you Victor",7,neutral,0.5440313220024109
"Many times I’m surprised when I solve a puzzle that seems hard in a relatively good (for me) time.  Today I was surprised at how long it took me to complete this puzzle, which never seemed difficult or frustrating.

I liked the theme, but what really brought a smile to my face was CANDYLAND.  Not only did I play CANDYLAND as a child myself, but I gave the slightly modernized version to my four year old grandson when he was visiting over the holidays.  He was instantly smitten and we played more games over the time he was with us than I can count.",7,positive,0.9276747107505798
