text,recommends,label,score
"CMON!  ""Jump *into* the shower!"" 😣

⭐️⭐️⭐️",0,negative,0.4411795735359192
I thought TSAR was the standard answer for Russian emperor and CZAR is a government official.,1,neutral,0.7494476437568665
"Late to the comments today, but it was a fun Monday although there was a little distraction from the Lions-Rams game (which is maybe why my solve ran a bit long). LOCH dropped in readily, but I had Laze before LOAF, but correcting that didn't take long. F TROOP was only slightly delayed as I managed to recall the show of which I'd only seen a couple of episodes. I did have to wait for crosses for two of the themers to make sure I had the correct verbs, and my final replacement (listwise, not timewise) was so AM I instead of AS AM I.

Nice crunchy Monday, and thanks, Peter.",2,positive,0.7956540584564209
"In today's Mini, #5 across should be ""mouthe,"" rather than ""mouth."" 

He will mouthe the word ""no"" without making a sound.",0,neutral,0.7945342063903809
"So I xcited! Just read the clues, filled in the squares, heard the happy music. First time that’s happened. Started doing the puzzle in July 2022. What a difference 18 months of daily crosswording makes!",14,positive,0.9688034057617188
"Never saw the FTROOP show, but got the answer because near where I grew up there was a state police  barracks called Troop F.  They apparentl hated being called F Troop!  


Funny what sticks in one’s mind.",8,negative,0.5339949727058411
Has anyone pointed out that in today's paper NYT the larger KenKen was printed with the answers in the grid? Big boo-boo.,2,neutral,0.5607319474220276
"Late answer possibility that dawned on me - also appropriate for this day. 

EBENEZERBAPTIST - 15 letters. 

Never been an answer and not even in the Xword Info world lists. 

EBENEZER has been an answer 13 times and was clued as:

________Baptist 

once. 

Otherwise it's always been clued to the 'Christmas Carol' character in one way or another.

Oh and EBENEZERSCROOGE is also 15 letters and has been an answer:

12 times.

..",5,neutral,0.8108399510383606
"Every time I look at row seven -- ONA TOGA AURORA -- all my brain hears, because the rhythm is identical, is In-A-Gadda-Da-Vida.

By the way, a bit of background on that song (recorded by Iron Butterfly), per Wikipedia: 

According to drummer Ron Bushy, organist-vocalist Doug Ingle wrote the song one evening while drinking an entire gallon of Red Mountain wine. When the inebriated Ingle then played the song for Bushy, who wrote down the lyrics for him, he was slurring his words so badly that what was supposed to be ""in the Garden of Eden"" was interpreted by Bushy as ""In-A-Gadda-Da-Vida""",6,neutral,0.7213794589042664
"Deb writes:

61A. There are two phrases of equal length that both mean “Me, too” — “Ditto” and AS AM I. Somehow, I always put the wrong one in first.

I have also seen AS DO I.",2,neutral,0.6272473931312561
Probably too late in the day to get many responses to this. But I believe the main difference in difficulty between an early and late week puzzle is not how obscure the words are but how they are clued. Am I wrong?,1,neutral,0.6192308068275452
"Is it only me, or is the Vertex unsolvable today? I am left with 3 unconnected nodes on the right side with 1,2 and 1 as their numbers. They won't connect. I can connect the top node (1) to the middle node (2) which leaves me with a 0,1,1, but the final 2 won't connect. Anyone have the same problem?",10,negative,0.7615868449211121
I was not at all WHELMED or UNAWED by 28D.,3,negative,0.7990816235542297
"It’s INTRAmural and INTERmingle. No such word as intermural, sorry.",1,negative,0.5163648724555969
I’m puzzled. 59 Down is EVEN—but the clue includes the word “Evenly.”  Doesn’t that violate some basic NYT rule? Please enlighten me.,3,negative,0.6666110754013062
"What is ""intermural??? 15A  Isn't the word ""intramural""?",4,neutral,0.6999975442886353
"I enjoyed this slightly crunchy Monday quite a bit, but loved the column and author's note for its mea culpa concerning F-TROOP. It didn't overwhelmingly upset me in the first place; I mean, I wasn't SEETHing but it did leave me titch tetchy. As such, I quite appreciated the constructor's confirmation of my tetch and the insider's story explaining why it was there.",6,positive,0.8865577578544617
"It would be very nice if, in the app, there was a silver star for solving a crossword without help but late. I can’t always get them done on time (due to life) and it irks me that the complete star looks the same as if I’d asked for help.",4,negative,0.622337281703949
Bound is a past tense verb or participle it has no relationship to the present tense so its not a legit solve - it's literally Illiterate.  why are there so few new constructors on this very public puzzle?  especially a Monday!  this is the people's puzzle after all...,4,negative,0.8299321532249451
"I survived this, albeit much slower than usual because I simply didn't know how to spell KNUTE.  NOOTE, NEWTE, NOUTE etc.  Spelling is always my achilles heel.",5,negative,0.5974711775779724
"Easy and perfectly pleasant, with no junky fill.  But the revealer doesn't really nail the theme; it just vaguely alludes to it.

I had a similar idea once and don't remember what happened to it or why.  Did I try it out on one collaborator or more than one?  And what was the stumbling block?

Why don't I try it out now on y'all?

1) Go a little farther than others might dare  (15)
2) Be overly formal when the occasion doesn't call for it  (15)
3) Use influence to get something you want (15)
4) What you might do in a church choir  (15)

5) And the revealer clue:  Finesse the gym ""workout""
-
-
-
-
-
-
-
-
-
-
1) PUSH THE ENVELOPE

2) STAND ON CEREMONY

3) PULL SOME STRINGS

4) LIFT UP YOUR VOICE

5) (revealer)
DON'T BREAK A SWEAT",8,neutral,0.6008760929107666
"Re: ""61A. There are two phrases of equal length that both mean “Me, too” — “Ditto” and AS AM I. Somehow, I always put the wrong one in first.""

There's another: AS DO I, which is what I first entered. DITTO never entered my mind.

And as to 4D, I insisted on reading my filled-in squares as FT ROOP and was prepared for an ""oopsie"" pop-up when I completed the puzzle. Only when the happy tune played did I realize I had mis-parsed it.",6,neutral,0.5261477828025818
"Easy and perfectly pleasant, with no junky fill.  But the revealer doesn't really nail the theme; it just vaguely alludes to it.

I had a similar idea once and don't remember what happened to it or why.  Did I try it out on one collaborator or more than one?  And what was the stumbling block?

Why don't I try it out now on y'all?

1) Go a little farther than others might dare  (15)
2) Be overly formal when the occasion doesn't call for it  (15)
3) Use influence to get something you want (15)
4) What you might do in a church choir  (15)

5) And the revealer clue:  Finesse the gym ""workout"" (15)
-
-
-
-
-
-
-
-
-
-
1) PUSH THE ENVELOPE

2) STAND ON CEREMONY

3) PULL SOME STRINGS

4) LIFT UP YOUR VOICE

5) (revealer)
DON'T BREAK A SWEAT",5,neutral,0.5998968482017517
