text,recommends,label,score
"This one is what the Sunday Times Crossword is all about- 
A sincere comment from a 50+ year solver
(No timer, just pen to page)
So clever
Thanks for the smiles",1,positive,0.9544622302055359
"You got me on this one like in the old days! I came in slower than average. I think you may have sold me on Sunday crosswords, John Kugelman. Wonderful entries.

I was hoping:

1. “Pan handle” would be “Fader” like in electronic music but I see why it’s PETER. 

2. NUMBER OF THE BEAST would be NUMBER OF THE Cross ;)
and

3. EN BLOC would be Cap LOC(Ok that doesn’t make sense) or really at first “Full on” for the clue, “All together”, but I was so proud of myself in those first two mistakes. 

Oh and totally did not get “Magician” because of no lookups until I gave up after an hour+ but this would have been worth taking a few days. I loved WANDER ABOUT TOWN and had forgotten about AURORS but got it on the crosses. I think my mom’s more impressed if I don’t do lookups. That's crazy to feel, I know! Yeah so I had WANDerer Unknown.",0,positive,0.9280076026916504
"Very clever theme, brilliantly executed. Still can’t decide which clue/answer was my favorite. Thanks, Mr. Kugelman!",6,positive,0.9757410883903503
"What an absolute delight!! I don't even think I could pick a top five of favorites out of this puzzle because every single clue and answer seemed perfect to me! JUNK DRAWER cracked me up, so did hits the space bar for ALIEN and NUMBER OF THE BEAST!  All the themers were great! SUPER DUPER being my least favorite but that's kind of like saying I have a less favorite taco... All tacos are fantastic! I just maybe prefer a chicken tinga over a ground beef one... doesn't mean I don't love both! 😉  Anyhow, I found this a pretty perfect puzzle!

And I felt great about my improving crossword skills when I NAILED IT by realizing quickly that it was appropri-ate not appropri-et. 

I'm embarrassed by how long it took me to get ELROY and ASTRO! I kept running through the song and I could picture them both but kept blanking at their names. But I knew they would come to me.

On the other hand, how in the world did I immediately know ASPIC!? I have never made it, I would never be inclined to eat it, and I have no idea why I knew it. Meat jelly?! 🤔

I never heard of IN A PET so that held me up a bit -- along with thinking Dash's partner was Door for a very long time -- but I didn't get in a pet about it!  So fun!",9,positive,0.9715830087661743
So much fun! 😝🤣,5,positive,0.9850367903709412
"The 2023 POYs are listed by @Puzzlemucker in the first thread of the day. Clicking on 
‘Sort by: Oldest’ at the top right corner of the Comments section gets you there fastest. 
@Puzzlemucker also has links to the xwordinfo pages with illustrations and animations of some of the winning puzzles. It’s worth viewing.
Thanks for participating!",5,positive,0.6059091687202454
"Fun theme. AN OFFER YOU CANT REFUSE was too good to resist, also liked PETER for Pan handle.

Loved the bonus entries by CLM, PM, & Co, especially 
METEOR SHOWER & 
BAD SPELLER

For your consideration, how about
Poachers 
Horny Magician
Burglars 

For
GAMERS
WANDERLUST
HOUSE CLEANERS",7,positive,0.9712561368942261
"Heartwarming to see my two greatest sources of comfort in life - Indigo Girls and the crossword puzzle - in the same place! Now if only there were an entire Indigo-Girls-lyrics-themed puzzle some day, I’m SURE someone besides myself would love it, too, right? Right?",2,positive,0.9830946326255798
"This brutalized me today. Just wasn’t on the same wavelength, never worked out the theme, and the straight knowledge questions eluded me. Tossed in the towel after fighting with it too much of the day. Great puzzle, but, er… not my jam.",8,negative,0.921432614326477
"Instant classic.







Emu if you only knew what an instant classic is. Well, this is a perfect example",3,positive,0.9187361001968384
