text,recommends,label,score
"Honestly didn’t think that I would be able to complete this. Stepped away for a while, and the answers came to me when I returned.",0,negative,0.6855447888374329
"I'm getting acclimated to crosswords after a many year absence from paper solving. This one came alive for me with CALABRIA in 11D. Twenty some years ago (last century in fact) I picked up the NYTimes and a breakfast Portuguese roll, sometimes some provolone, at the Calabria Deli, long gone. I knew Calabria was a region in Italy, and CAL as the first letters were enough certainty for me.

A very tough puzzle for me, but a nice challenge. And yes, I lookup stuff, preferably to confirm, or dash, my hunches.",1,positive,0.5768845677375793
"My favorite mistake on this tough puzzle was 10D, where I decided that a paper pusher must be a student pressing for even more time to finish an assignment, which is to say, an EXTRA EXTENSION. When I got that straightened out, I found myself with the right half almost complete, including the last words of the spanners, but almost nothing at all on the left. I can’t remember seeing that before.",0,neutral,0.49238109588623047
Other than espresso martini really didn’t like this puzzle at all.  Very obscure clues even for the end of the week,5,negative,0.9177759289741516
"I'm playing catch up on my puzzles today.  So, when I opened today's, I could only laugh.  Took me a while to get going. I was able to get that top west corner and hung with halftime for a while. I thank all of you who shared your puzzle struggle today.  I had the same difficulties, and was able to grab a hint or two from you. My last brain block was ways - wimp - esp. When I got the aha moment, I laughed again at getting Rostra, but struggling with wimp. I stared at it until it came, like a very unlikely gift.

Great puzzle, thank you. On to Saturday...",1,positive,0.839038610458374
"LIMP (for ""Milquetoast"") and LAYS (for ""Courses"") also work.

Oh well. Thanks for a fun puzzle.",1,neutral,0.5431626439094543
"Add me to the column of people who thought this was a very solid puzzle.  Lots of great crunch that took multiple tries to get through, but not unfair, and very satisfying in the end.",6,positive,0.9581947326660156
"I know it's too late to post anything that'll get noticed but I just finished one from the archives and needed a place to say how fun the puzzle from Thursday February 23rd, 2023 was!! The themes constructors come up with in these puzzles never ceases to amaze me!! I'd like to write an ode to them but don't think I can make it fit to the theme.",3,positive,0.9315991401672363
What a great challenge! Loved it!,3,positive,0.9839147329330444
"Loved it. No gimmicks, theme or rebus. Just good old fashioned straightforward crossword.",4,positive,0.9716795682907104
