text,recommends,label,score
I got the notice I finished the puzzle earlier. But now it says I didn't finish it and I double checked my answers and I have them correct. Anyone else have this issue??????,1,negative,0.5366061925888062
"What the heck is an Aloha Party? That’s not what we call them. We can them luaus. Or, just parties.",1,negative,0.905705988407135
"A test to see if something I write will actually post. I've had two comments disappear, both more than one paragraph, and one was three or four. Frustrating, not like this puzzle, which was a delightful Monday.

Thanks, Trent!",2,negative,0.7804654240608215
A delight. Should have run on May the Fourth. Yeah. That was the only theme(-ishness) that I detected.,0,positive,0.9602969884872437
"Jaunty little Monday—enjoyed!

Crazy story: senior year in college, @10 pm, roommate knocks on my BR door (I’m asleep, first and possibly last time before age 40 that happened).: “Kate, Kate, Abbie Hoffman’s here; come hang out!” Me: 💤💤💤💤, sigh! (He had come to campus for a lecture, but my work was insane at the time.)",1,positive,0.8620284795761108
Question from the Sunday puzzle: How is it that all eight shaded locales are in “the southeast”? What am I missing? Someone please educate me!,0,neutral,0.7471821904182434
I enjoyed today’s puzzle very much!,4,positive,0.9890539646148682
"I had START in at 10D and just couldn’t bring to mind the JUMP part for a while 🤪.  That was my last spot to fill. It was a lovely theme, subtle and perfect for a Monday. Thanks Trent. 
And thanks, Sam, for the article about the Anthropocene.  Quite fascinating. 
I also want to add my best wishes to Will Shortz as he continues to recover.",7,positive,0.932751476764679
"Just checking in to let you all know I'm still walking the earth.  

Insanely busy time right now but carved out the necessary to complete the weekend and today's puzzles.  Here's a summary:

Saturday: A proper head scratcher with the NE corner still haunting me. 

Sunday:  Pleasantly baffling.  Have not read yesterday's column/comments yet and still have a bit to go.   I'll wrap that up tonight.  

Today:  Perfect Monday fun.  

Grandson's second robotics weekend in a row resulted in he and his team placing in the finals.  Alas, no gold but silver will do just fine.   

Expect to get back into the daily commenting groove tomorrow.",11,positive,0.5894173383712769
"I like the constructor’s notes.

I, too, sometimes create things that a year later I don’t remember how I did it.",6,positive,0.4987925887107849
"Loved this one but as I save it for an after work wind down treat was sad that this Brit managed a solve all in 11 minutes.  A new record for me as I start to learn how the compilers minds work, having previously only done the English Times crosswords until January of this year.",9,positive,0.7751411199569702
"Two thumbs up for the column picture - Max Verstappen is my favorite Formula 1 driver. They don't normally do doughnuts in F1, because there are stringent weight restrictions on the cars, so burning a centimeter or two of rubber off the tires might have consequences. But Max is special.",5,positive,0.8588652610778809
"I just read about Will Shortz's stroke from the link in the constructor notes. I've only done NYT crosswords in the Shortz era, and they've given me lots of pleasure along with plenty of frustration. I also used to really enjoy his Sunday puzzle bit on NPR before the 2016 election news and aftermath turned me into a less regular listener. I'm joining in the well wishes for a speedy recovery.",17,positive,0.6260809898376465
"Loved Trent's choice of taking us off our spinning earth and shooting us into outer space. 

Fun, perfectly launched Monday puzzle!",7,positive,0.9482260942459106
"If you wanted to borrow an Enormous amount of money. I spose you could put up the entire Earth as collateral. That would make it A LIEN WORLD, if only you could plan it.

Also: Wouldn't ""Charlotte's Web"" be perfect if Wilbur the Humble Pig lived in a STY MIES van der Rohe designed?

And frankly, I don't want anyone to PADME any more than I PAD MEself. All this talk of doughnuts, PLAIN or otherwise, and then up JUMPS TART, probably with a WHEEL of BRIE  on the side.

Mixed feelings about NC being a PURPLE STATE; hope we aren't on the way to a gHOST COUNTRY. We ARTOO good for that. Let TACT  KEEP me from making ALOE point here

Shall just add that BUTTINSKIS fit so  nicely in the BUSYBODIES slot, ALEXical coup!
 Well done, to T.H.E. Trent H Evans constructor. Thanks and come back soon",25,neutral,0.43628016114234924
"Anyone else have a technical glitch with their crossword puzzles on Sunday? All of the sudden my Friday and Saturday puzzle dropped from my streak leaving me down out and devastated.

I'm hoping someone can direct me to the proper people who can help.

It's like having the rug pulled out from under you for no fault of your own. Quite like life. But the NYT crossword experience is my only refuge from that and now it's been invaded too.

Yes I know it's not important in the scheme of things but it was my tiny bit of happiness and accomplishment that I could call all my own. With the help of the wordplay team notwithstanding. 

Enjoyed Monday's puzzle nonetheless with some lovely clues. I wish I had taken more time.",5,negative,0.6215792298316956
"My husband just read me part of the NYT interview with constructor Anna Schectman about her new book, “The Riddles of the Sphinx: Inheriting the Feminist History of the Crossword Puzzle.” 

I’m looking forward to reading the interview (and maybe even the book):

https://tinyurl.com/3e5k2bpf",8,positive,0.8286113739013672
"I didn't even notice that this puzzle had a theme before reading the column. But that's not a bad thing! I treat Mondays like the Mini, trying to solve as fast as possible. I take my time on the other days of the week.",7,positive,0.5601406693458557
Nice Monday with 4 great debut entries.  Even some BRIE for those who wanted it on Saturday.,9,positive,0.9831594228744507
"Anybody else start with COAL? 

😭😂",3,neutral,0.6909422874450684
"I zipped through this one.... not a record time, but pretty quick. I was sad it was over so soon.

Then I went back and reread the theme answers, and was able to enjoy the puzzle all over again when I saw the connection. I especially liked the progression from small town to the entire world. 

It would be nice if we could embrace our humanity the same way (a pipe dream, I know).",8,positive,0.4442369341850281
"No, no, no!
You EKE OUT a living; you SCRAPE ""by"" as best you can.
That kind of thing gives us FITS (and we don't mean DUDS.)

PADME?  Not PADMA?  (I take it we missed about a dozen sequels and prequels....The mother never came up in the ones we saw...)

Back to the Saturday Stumper.",4,negative,0.7693448662757874
"""but getting better at crosswords is a long process of not knowing stuff, followed by then knowing said stuff. ""

Exactly, Trent.



Padme, Cleo, and Ethel make an interesting trio of women.",11,neutral,0.6856058239936829
"I set a new personal record today: 8:08 minutes without looking up a single hint/answer! 

I'm now two years into this new hobby/obsession and I am working Monday-Wednesday with aplomb, mostly because I wanted to use ""aplomb"" in a sentence today; I recommend you do the same.",37,positive,0.8941041231155396
"I really hoped 3 Down would be BUTTINSKIS!

Fun puzzle to start 5he week.",10,negative,0.3673197329044342
"Nice, breezy start to the week. Love the theme.

I’ve started keto today so will probably turn into Medusa by Wednesday when the sugar withdrawal kicks in. Advance apologies if my comments become a little snippy. See you on the other side.",10,positive,0.865205705165863
easiest one so far this year,4,positive,0.6625992059707642
"As threatened below - I had posted these on Facebook a couple of years ago and managed to find them this morning. Here's a few - I might do some more tomorrow; 

Dad, are we pyromaniacs? Yes, we arson.

What do you call a pig with laryngitis? Disgruntled.

Writing my name in cursive is my signature move.

Why do bees stay in their hives during winter? Swarm.

Just so everyone’s clear, I’m going to put my glasses on.

A commander walks into a bar and orders everyone around.

I lost my job as a stage designer. I left without making a scene.

Never buy flowers from a monk. Only you can prevent florist friars.

How much did the pirate pay to get his ears pierced? A buccaneer.

I once worked at a cheap pizza shop to get by. I kneaded the dough.

Why is it unwise to share your secrets with a clock? Well, time will tell.

When I told my contractor I didn’t want carpeted steps, they gave me a blank stare.

Bono and The Edge walk into a Dublin bar and the bartender says, “Oh no, not U2 again.”

..",56,neutral,0.8595877885818481
"Two Monday's in a row for the gold! Time for a PLAIN doughnut.

A gift for you ABBIE fans: Free the Dough Boys.

Right on, Trent!",4,positive,0.7443248629570007
"Nice Monday puzzle and a fairly smooth solve. As usual - needed some down crosses before each of the theme answers dawned on me, but all quite familiar terms so they came quickly. 

Was surprised to see that two of them were debut answers, as they all seem like quite familiar terms.

Seemed that a number of people enjoyed my wordplay jokes from yesterday. I came across some more that I had posted elsewhere some years ago, so I'll put some of those in another comment.

..",6,positive,0.9470503330230713
"This has nothing to do with today's fine puzzle, but I would appreciate it if somebody kindly explained to me while TAP was clued as ""Choose"" in an archived puzzle I just solved. I tried googling it but all I get is advice on how to choose a tap, which does not seem relevant (and how hard can it be, anyway?).

.

.

.

.

Choose? Emu (don't ask me why)",2,neutral,0.4834633767604828
