text,recommends,label,score
Loved this. Cute theme and funny clues.,1,positive,0.985829770565033
"Excellent puzzle! Fun theme that made me laugh when I figured it out. Clever cluing and smooth solve. Wow, well done, Nate! Thank you.",3,positive,0.9875195026397705
"Hi, 

Just a comment on 47 across re:rainbows as the answer is incorrect. 

Scientifically speaking the shape of rainbows are full circles. You can learn more about the shape of rainbows here https://education.nationalgeographic.org/resource/rainbow/#",0,neutral,0.82622230052948
"I know it is a Monday, but this was WAY too easy. 7:10 completion time on the website (no checking if correct while doing it). Finished it so quickly I didn't even notice there was a theme!",2,positive,0.9491522908210754
"Very smooth, Mr. Cardin, very smooth indeed.

Thank you for that and for spreading so much happiness, like Oprah distributing gifts-- ""A PB for you and you and you! PBs for everyone in the audience!"" 

And it's not because it was too easy. It's because it was a  really tight and well-crafted Monday puzzle which gave it the *appearance* of being easy. Kudos!

A shout-out as well to Joel Fagliano for the clue ""Diversion on a long flight.""
So simple, so elegant.

Two choices of diversion and of course I picked the wrong one, laughing at my own thoughts (""...hm, let's see...is it a Boeing 737-9 Max?... can I make Portland fit?..."")

Bravo and touché, Mr. Fagliano!",8,positive,0.9696868658065796
"The owner of the prize-winning cabbage doing a victory lap through the fields. He looks absolutely delighted to death, as he runs to show off his big baby to all the neighbors. Somebody give him my hearty congratulations!",1,positive,0.9834442138671875
Who decided that one’s first rodeo was enough?  Maybe some people need more than one rodeo.  Nobody ever says this “not my 5th rodeo”.,1,negative,0.5469321012496948
"Just adding my name to the long list of personal bests, something I thought unlikely to happen using my iPad.





Emus prefer cuddly Huskies over scary  Wolverines.",2,positive,0.6026630401611328
Personal best and first ever sub-3 minute time!! 2:58 :) Buttery smooth solve with almost no pauses for thinking hard or skipping clues—thanks Nate!,7,positive,0.9806295037269592
For the first time I completed a Monday puzzle in under 10 minutes without needing a single hint!  If that's not the bee's knees I don't know what is!,12,positive,0.9633479118347168
I love the photo for this column. Old(er) man grinning widely while taking his prize-winning cabbage for a victory lap.,6,positive,0.9812817573547363
"Indeed!  To be exact, the 118th for the National Western Stock Show in Denver, CO going on right now!! A timely puzzle for us out here in Colorado!
https://nationalwestern.com",3,positive,0.8788618445396423
"By stunning coincidence, there was a Professional Bull Riding event at Madison Square Garden this past weekend. I don't think they have emu busting.",2,neutral,0.5353416800498962
"Such a terrific puzzle! Monday puzzles are always over too soon, and this one was zippy all right, but lots of fun to solve. Thanks Nate Cardin and the whole team.",3,positive,0.9840054512023926
"The phrase NOT MY FIRST RODEO—and its nationwide, nay, international popularity—is living proof that Texans are a gift that keeps on giving. I do miss that place. 

SAN ANTONIO bone SPURS. Ah, yes, that’s a memory for me, too. It was shortly after a half-marathon. A painful time, but what a tshirt. 

Have a good Monday, y’all.",7,positive,0.7759702205657959
"Shortly after I was TENURED, a senior professor told me, ""It's not really job security; but it does mean that from now on you can tell administrators what you really think.""",3,neutral,0.8440535664558411
"Great Monday puzzle, Nate! The fill was indeed ""whistle-clean"" and crisp. Loved the Tim Duncan clue, and the ""'Wailing' instrument"" reminded me of Jon Hamm's Sexy Sax Man sketch on Saturday Night Live. As usual, the Monday sprint leaves me little time to grasp the theme until too late, but ""Done this before, you know!"" made me think of Faye Dunaway's scenery-chewing showdown with the board of directors in ""Mommie Dearest"". https://www.youtube.com/watch?v=OKn00A40uWE",4,positive,0.9607265591621399
"Wow, the first (at least in recent memory) crossword I’ve solved by myself!",18,positive,0.9758980870246887
