text,recommends,label,score
"Good puzzle, but a piano key is not called a keynote.",3,positive,0.5216373801231384
"both constructors mentioned in this New Yorker article:
https://www.newyorker.com/magazine/2023/12/25/can-crosswords-be-more-inclusive",3,neutral,0.7414534687995911
"I thought I was off to a rip-roaring start when I clicked off ""bible,"" AARP, OLAF, then UNODOSTRES  before coming to a screeching halt.  Still, one of my quickest Fridays.

I had to come here to understand TEAMO (brilliant clue!).

Excellent Friday puzzle.

⭐️⭐️⭐️⭐️",2,positive,0.5992748737335205
"Close but no cigar today. Nevertheless, a beautiful Friday  challenge which I started this morning then stopped for lunch then went Christmas shopping before closing down all but the NE and finally admitting defeat at 8:14 PM. Losses like this one keep me coming back for more. Brooke & Brendan I hope you will give me another shot soon.",3,positive,0.8851785659790039
"BS puzzle. Trying to decipher your inner demons is not my idea of a puzzle challenge nor any fun, especially in these uncertain times. No thanks. I failed, but so did you.

I will carry on and be triumphant, nevertheless.",2,negative,0.8350839018821716
"According to a screenshot I took 3 minutes in to gloat to my trivia groupchat about a particularly relevant Grecian Urn clue, I got UNODOSTRES, DORA, BBOYS, MACAU, and KEATS immediately. I am familiar with DAIYA but I hate it so I think I chose not to remember it until it was clear non-vegan sour cream brand DAIsy could not be the answer. BONITA should have come to mind more quickly, too, as I have become conversationally fluent in Spanish on such topics as “hot people” and “beaches” and “hot people on beaches” thanks to my intense obsession with Bad Bunny and his reggaeton compatriots c. 2020-2022, an emotional reaction to COVID’s devastating impact on my social life (Why go to da club when you can just play “Mi Puerto Bonita” alone in your living room with the lights off?). I, for one, welcome the rise of 19A but I am eagerly awaiting the day CULO graces the grid. I’ll be ready.

This week I’m staying with family at a vacation rental in Orlando, so solving this next to our private pool in close proximity to 11 other private pools, I thought my brain was being slowed by the sound of the private pool next door apparently being rented by weirdos who actually bring children to Disney World, but I still finished in 33 minutes, which I think is too fast for a Friday, but I had fun.

Until next time, as the Mickey Mouse Club and my estranged father who is the only person I know IRL who actually uses this sign-off would say, “CYA” real soon! Unlike him, I mean it :)",3,neutral,0.5522986650466919
"I braced myself this morning when I saw Brendan’s name on this, just as I braced myself for a long road trip over the next two days. 
It was tough and I had my doubts about completing it but it helped to drop in and out of it as driving shifts change. The left was last to fall with TE AMO. That gave me a chuckle. 
Very satisfying. Heading east through the desert and torrential rains we hope to reach the land of telenovelas late mañana.",5,positive,0.7741793394088745
"I have been working backwards through the archive--slowly, as I seldom have time or inclination to do more than one puzzle per day. But I had a bit of boring down time at work this afternoon, and did the puzzle form Thursday, Jun. 20, 2019. One of the clues was [Penultimate letter] = PSI.

This sort of coincidence between current and archive has happened frequently of late.",9,neutral,0.6518616676330566
"Tough but satisfying puzzle. I made a few attempts at it, and finally resorted to autocheck (so many wrong letters!!!). And then even used “reveal square.”  In the end the answers were fair and fun—just beyond me. Thanks to Brooke and Brendan for the great collaboration.",5,positive,0.9154155254364014
"I liked the hardness of today's puzzle.  Each go-around I got more and more traction and after 36 minutes I was pleased to finish!      I liked the CEE in acrylic and the three DOTs in Fiji, but is it me or should there be a limit to just one of those types of clues per puzzle?   Or am I being to nit-picky?",3,positive,0.9728606939315796
