text,recommends,label,score
"Over on Bluesky, where some of our community moved when Twitter was destroyed, posts are sometimes called “skeets” (portmanteau of sky and tweet) in case we want to give the clay pigeon argot abuse a rest…

https://knowyourmeme.com/memes/skeet-bluesky-slang",0,neutral,0.7089213728904724
"Lovely puzzle!

I would submit that the country of East Timor is so named, because it consists of the eastern part of Timor island… so not entirely tautological perhaps!",2,positive,0.7518616914749146
off topic but does anyone do the NY Mag xword? compared to the NYT it’s pretty much trash lol but i somehow got sucked into it. is there any kind of support for it? or are you just on your own? TIA!,1,negative,0.7317835092544556
I’m missing the connection of the moose in the picture and the connection to the puzzle.,1,neutral,0.6078529953956604
Shrimp scampi is also tautological,10,neutral,0.7545295357704163
"Mount Katahdin (Penobscot) ""Katahdin"" means ""great mountain.""",6,positive,0.5601374506950378
"Wow that was fun! 🤩 And I was trying to think of a different word for “it’s name is what it is”? O know there’s a wors for that:) Great job 👏 , Jeffrey Martinovich and Sam, I love that photo of a very specific Moose!",3,positive,0.9724792838096619
"This is the kind of wordplay that I love, so the puzzle was a very special treat for me.  And there was a second, surprise treat -- all the wonderful tautologies contributed by the WP commenters.  I shouldn't have been surprised, of course.  I've been around these WPers long enough to have expected nothing less.

Thanks to everyone for a fun break in an otherwise rather dull day.",12,positive,0.9833794236183167
"This is a delicious puzzle. Didn't ""sprit"" appear as an answer sometime in the past week?",14,positive,0.9565874338150024
"My favorite one of these is The La Brea Tar Pits, which translates to The The Tar Tar Pits.

Fun puzzle! I had ABSFORDAYS for too long…",13,positive,0.9673187732696533
"It’s only in clunky crossword clues that I have ever heard “skeet” pluralized with an “s”. 

In actual usage at shooting facilities, saying “skeets” would get you laughed at as a rube.",8,negative,0.6076396107673645
I only knew the logical definition of “tautology.” Learn something new every day.,3,neutral,0.5200934410095215
I guess that's yet another playground retort that I have to keep track of now.,12,negative,0.4837830662727356
Good puz.,6,positive,0.9274920225143433
"There are thousands of ways to clue ""Ron"" without invoking the name of that odious governor of Florida. Otherwise, it was a wonderful puzzle",36,negative,0.6815911531448364
"Thanks for a terrific puzzle, Mr, Martinovic. Just right for a Wednesday.",5,positive,0.982079267501831
"Currently I can only do Mondays and Tuesdays without hints, and it's my New Year's resolution to be able to do Wednesdays as well. This is the first Wednesday I have been able to accomplish!",29,positive,0.6979014873504639
Filling in M I S S I S S I P P I had it going around in my head for awhile. That and “Miss the Mississippi and You”. Ithought it was a terrific theme.,6,positive,0.9001213312149048
Why are Puzzles with a lot of annoying sports clues always created by men? Very tedious for those of us who have no interest in sports.,6,negative,0.8861743807792664
I'd settle for taut abdominals.,20,neutral,0.5706192255020142
"Near Boulder Colorado, there is Table Mesa...",12,neutral,0.9124212861061096
"I live in a tautological neighborhood—TABLE MESA—in Boulder, Colorado.",12,neutral,0.933222770690918
Anybody else come up with ASSOFSTEEL? Just me?,12,neutral,0.7248307466506958
"Okay, I'm dumb: TARE???",0,negative,0.5718037486076355
Seems that Mr. Martinovic TAUTOLOFUSALOT.,15,neutral,0.7584050297737122
“The free gift of God is eternal life…” (Roman 6:23). Every time I hear that read in church I want to cry out “NOOOOO!!!”,2,negative,0.3521163761615753
"Although I am currently reading The Wager, it is regrettably not helping me with these recent clues pertaining to parts of sailing vessels. darn!

Great theme and a puzzle that brightened my day, thank you!",4,negative,0.7323141098022461
"My local favorite is the Murderkill River. (Murderkill means ""Mother River"" in Dutch.) That road sign always makes me chuckle.",7,positive,0.9324945211410522
I should have guessed “AEONS” right away knowing that so many crossword constructors seem to like to use this in incorrect English. Use A before Consonant sounds and AN before vowel sounds…,1,negative,0.6377379298210144
